,distance_function,mask,prealign,preprocess,postprocess,postalign,cam,eer
312,random_subsampling_dist,edge,huang_normalization,id,id,id,1,0.19597989949748743
313,random_subsampling_dist,edge,huang_normalization,id,id,id,2,0.21482412060301506
314,random_subsampling_dist,edge,huang_normalization,id,id,center_of_mass,1,0.21105527638190955
315,random_subsampling_dist,edge,huang_normalization,id,id,center_of_mass,2,0.22613065326633167
316,random_subsampling_dist,edge,huang_normalization,id,id,miura_matching,1,0.08668341708542714
317,random_subsampling_dist,edge,huang_normalization,id,id,miura_matching,2,0.07035175879396985
318,random_subsampling_dist,edge,huang_normalization,id,skeletonize,id,1,0.16959798994974876
319,random_subsampling_dist,edge,huang_normalization,id,skeletonize,id,2,0.19095477386934673
320,random_subsampling_dist,edge,huang_normalization,id,skeletonize,center_of_mass,1,0.19095477386934673
321,random_subsampling_dist,edge,huang_normalization,id,skeletonize,center_of_mass,2,0.23366834170854273
322,random_subsampling_dist,edge,huang_normalization,id,skeletonize,miura_matching,1,0.09170854271356788
323,random_subsampling_dist,edge,huang_normalization,id,skeletonize,miura_matching,2,0.08542713567839195
324,random_subsampling_dist,edge,huang_normalization,hist_eq,id,id,1,0.19095477386934678
325,random_subsampling_dist,edge,huang_normalization,hist_eq,id,id,2,0.19974874371859297
326,random_subsampling_dist,edge,huang_normalization,hist_eq,id,center_of_mass,1,0.19849246231155782
327,random_subsampling_dist,edge,huang_normalization,hist_eq,id,center_of_mass,2,0.22236180904522612
328,random_subsampling_dist,edge,huang_normalization,hist_eq,id,miura_matching,1,0.09422110552763818
329,random_subsampling_dist,edge,huang_normalization,hist_eq,id,miura_matching,2,0.08417085427135679
330,random_subsampling_dist,edge,huang_normalization,hist_eq,skeletonize,id,1,0.1620603015075377
331,random_subsampling_dist,edge,huang_normalization,hist_eq,skeletonize,id,2,0.16080402010050251
332,random_subsampling_dist,edge,huang_normalization,hist_eq,skeletonize,center_of_mass,1,0.16331658291457285
333,random_subsampling_dist,edge,huang_normalization,hist_eq,skeletonize,center_of_mass,2,0.1871859296482412
334,random_subsampling_dist,edge,huang_normalization,hist_eq,skeletonize,miura_matching,1,0.11180904522613067
335,random_subsampling_dist,edge,huang_normalization,hist_eq,skeletonize,miura_matching,2,0.09673366834170855
336,random_subsampling_dist,edge,huang_fingertip,id,id,id,1,0.20477386934673367
337,random_subsampling_dist,edge,huang_fingertip,id,id,id,2,0.22487437185929648
338,random_subsampling_dist,edge,huang_fingertip,id,id,center_of_mass,1,0.21105527638190957
339,random_subsampling_dist,edge,huang_fingertip,id,id,center_of_mass,2,0.22864321608040206
340,random_subsampling_dist,edge,huang_fingertip,id,id,miura_matching,1,0.085427135678392
341,random_subsampling_dist,edge,huang_fingertip,id,id,miura_matching,2,0.06407035175879394
342,random_subsampling_dist,edge,huang_fingertip,id,skeletonize,id,1,0.17462311557788945
343,random_subsampling_dist,edge,huang_fingertip,id,skeletonize,id,2,0.1934673366834171
344,random_subsampling_dist,edge,huang_fingertip,id,skeletonize,center_of_mass,1,0.19472361809045224
345,random_subsampling_dist,edge,huang_fingertip,id,skeletonize,center_of_mass,2,0.23366834170854273
346,random_subsampling_dist,edge,huang_fingertip,id,skeletonize,miura_matching,1,0.09170854271356783
347,random_subsampling_dist,edge,huang_fingertip,id,skeletonize,miura_matching,2,0.08417085427135679
348,random_subsampling_dist,edge,huang_fingertip,hist_eq,id,id,1,0.2022613065326633
349,random_subsampling_dist,edge,huang_fingertip,hist_eq,id,id,2,0.20603015075376885
350,random_subsampling_dist,edge,huang_fingertip,hist_eq,id,center_of_mass,1,0.19723618090452266
351,random_subsampling_dist,edge,huang_fingertip,hist_eq,id,center_of_mass,2,0.2236180904522613
352,random_subsampling_dist,edge,huang_fingertip,hist_eq,id,miura_matching,1,0.09296482412060303
353,random_subsampling_dist,edge,huang_fingertip,hist_eq,id,miura_matching,2,0.0829145728643216
354,random_subsampling_dist,edge,huang_fingertip,hist_eq,skeletonize,id,1,0.17336683417085427
355,random_subsampling_dist,edge,huang_fingertip,hist_eq,skeletonize,id,2,0.1771356783919598
356,random_subsampling_dist,edge,huang_fingertip,hist_eq,skeletonize,center_of_mass,1,0.16959798994974876
357,random_subsampling_dist,edge,huang_fingertip,hist_eq,skeletonize,center_of_mass,2,0.1871859296482412
358,random_subsampling_dist,edge,huang_fingertip,hist_eq,skeletonize,miura_matching,1,0.1080402010050251
359,random_subsampling_dist,edge,huang_fingertip,hist_eq,skeletonize,miura_matching,2,0.09798994974874371
360,random_subsampling_dist,edge,translation,id,id,id,1,0.21733668341708542
361,random_subsampling_dist,edge,translation,id,id,id,2,0.20728643216080403
362,random_subsampling_dist,edge,translation,id,id,center_of_mass,1,0.20979899497487442
363,random_subsampling_dist,edge,translation,id,id,center_of_mass,2,0.2525125628140703
364,random_subsampling_dist,edge,translation,id,id,miura_matching,1,0.0829145728643216
365,random_subsampling_dist,edge,translation,id,id,miura_matching,2,0.06407035175879397
366,random_subsampling_dist,edge,translation,id,skeletonize,id,1,0.18592964824120606
367,random_subsampling_dist,edge,translation,id,skeletonize,id,2,0.18592964824120603
368,random_subsampling_dist,edge,translation,id,skeletonize,center_of_mass,1,0.1922110552763819
369,random_subsampling_dist,edge,translation,id,skeletonize,center_of_mass,2,0.23115577889447236
370,random_subsampling_dist,edge,translation,id,skeletonize,miura_matching,1,0.08919597989949749
371,random_subsampling_dist,edge,translation,id,skeletonize,miura_matching,2,0.07537688442211055
372,random_subsampling_dist,edge,translation,hist_eq,id,id,1,0.21482412060301506
373,random_subsampling_dist,edge,translation,hist_eq,id,id,2,0.20351758793969849
374,random_subsampling_dist,edge,translation,hist_eq,id,center_of_mass,1,0.20477386934673367
375,random_subsampling_dist,edge,translation,hist_eq,id,center_of_mass,2,0.22864321608040206
376,random_subsampling_dist,edge,translation,hist_eq,id,miura_matching,1,0.09296482412060302
377,random_subsampling_dist,edge,translation,hist_eq,id,miura_matching,2,0.07286432160804024
378,random_subsampling_dist,edge,translation,hist_eq,skeletonize,id,1,0.1708542713567839
379,random_subsampling_dist,edge,translation,hist_eq,skeletonize,id,2,0.1658291457286432
380,random_subsampling_dist,edge,translation,hist_eq,skeletonize,center_of_mass,1,0.17587939698492464
381,random_subsampling_dist,edge,translation,hist_eq,skeletonize,center_of_mass,2,0.1972361809045226
382,random_subsampling_dist,edge,translation,hist_eq,skeletonize,miura_matching,1,0.11180904522613065
383,random_subsampling_dist,edge,translation,hist_eq,skeletonize,miura_matching,2,0.09673366834170849
384,skeleton_hd,fingerfocus,id,id,id,id,1,0.2675879396984925
385,skeleton_hd,fingerfocus,id,id,id,id,2,0.23241206030150754
386,skeleton_hd,fingerfocus,id,id,id,center_of_mass,1,0.5640703517587939
387,skeleton_hd,fingerfocus,id,id,id,center_of_mass,2,0.5552763819095478
388,skeleton_hd,fingerfocus,id,id,id,miura_matching,1,0.17964824120603015
389,skeleton_hd,fingerfocus,id,id,id,miura_matching,2,0.15452261306532666
390,skeleton_hd,fingerfocus,id,id,skeletonize,id,1,0.24623115577889443
391,skeleton_hd,fingerfocus,id,id,skeletonize,id,2,0.21231155778894473
392,skeleton_hd,fingerfocus,id,id,skeletonize,center_of_mass,1,0.28391959798994976
393,skeleton_hd,fingerfocus,id,id,skeletonize,center_of_mass,2,0.25753768844221103
394,skeleton_hd,fingerfocus,id,id,skeletonize,miura_matching,1,0.08793969849246232
395,skeleton_hd,fingerfocus,id,id,skeletonize,miura_matching,2,0.06407035175879397
396,skeleton_hd,fingerfocus,id,hist_eq,id,id,1,0.25879396984924624
397,skeleton_hd,fingerfocus,id,hist_eq,id,id,2,0.23241206030150754
398,skeleton_hd,fingerfocus,id,hist_eq,id,center_of_mass,1,0.5452261306532663
399,skeleton_hd,fingerfocus,id,hist_eq,id,center_of_mass,2,0.5050251256281407
400,skeleton_hd,fingerfocus,id,hist_eq,id,miura_matching,1,0.14949748743718594
401,skeleton_hd,fingerfocus,id,hist_eq,id,miura_matching,2,0.1507537688442211
402,skeleton_hd,fingerfocus,id,hist_eq,skeletonize,id,1,0.2399497487437186
403,skeleton_hd,fingerfocus,id,hist_eq,skeletonize,id,2,0.20100502512562815
404,skeleton_hd,fingerfocus,id,hist_eq,skeletonize,center_of_mass,1,0.2663316582914573
405,skeleton_hd,fingerfocus,id,hist_eq,skeletonize,center_of_mass,2,0.24874371859296482
406,skeleton_hd,fingerfocus,id,hist_eq,skeletonize,miura_matching,1,0.10050251256281406
407,skeleton_hd,fingerfocus,id,hist_eq,skeletonize,miura_matching,2,0.07663316582914573
408,skeleton_hd,fingerfocus,huang_normalization,id,id,id,1,0.38944723618090454
409,skeleton_hd,fingerfocus,huang_normalization,id,id,id,2,0.3655778894472362
410,skeleton_hd,fingerfocus,huang_normalization,id,id,center_of_mass,1,0.5603015075376885
411,skeleton_hd,fingerfocus,huang_normalization,id,id,center_of_mass,2,0.550251256281407
412,skeleton_hd,fingerfocus,huang_normalization,id,id,miura_matching,1,0.20351758793969854
413,skeleton_hd,fingerfocus,huang_normalization,id,id,miura_matching,2,0.18090452261306533
414,skeleton_hd,fingerfocus,huang_normalization,id,skeletonize,id,1,0.27638190954773867
415,skeleton_hd,fingerfocus,huang_normalization,id,skeletonize,id,2,0.20979899497487436
416,skeleton_hd,fingerfocus,huang_normalization,id,skeletonize,center_of_mass,1,0.3027638190954774
417,skeleton_hd,fingerfocus,huang_normalization,id,skeletonize,center_of_mass,2,0.27135678391959794
418,skeleton_hd,fingerfocus,huang_normalization,id,skeletonize,miura_matching,1,0.10804020100502512
419,skeleton_hd,fingerfocus,huang_normalization,id,skeletonize,miura_matching,2,0.07035175879396982
420,skeleton_hd,fingerfocus,huang_normalization,hist_eq,id,id,1,0.31532663316582915
421,skeleton_hd,fingerfocus,huang_normalization,hist_eq,id,id,2,0.2876884422110553
422,skeleton_hd,fingerfocus,huang_normalization,hist_eq,id,center_of_mass,1,0.49246231155778897
423,skeleton_hd,fingerfocus,huang_normalization,hist_eq,id,center_of_mass,2,0.5062814070351759
424,skeleton_hd,fingerfocus,huang_normalization,hist_eq,id,miura_matching,1,0.15201005025125625
425,skeleton_hd,fingerfocus,huang_normalization,hist_eq,id,miura_matching,2,0.12814070351758794
426,skeleton_hd,fingerfocus,huang_normalization,hist_eq,skeletonize,id,1,0.2562814070351759
427,skeleton_hd,fingerfocus,huang_normalization,hist_eq,skeletonize,id,2,0.19095477386934673
428,skeleton_hd,fingerfocus,huang_normalization,hist_eq,skeletonize,center_of_mass,1,0.2726130653266332
429,skeleton_hd,fingerfocus,huang_normalization,hist_eq,skeletonize,center_of_mass,2,0.25376884422110557
430,skeleton_hd,fingerfocus,huang_normalization,hist_eq,skeletonize,miura_matching,1,0.09547738693467336
431,skeleton_hd,fingerfocus,huang_normalization,hist_eq,skeletonize,miura_matching,2,0.07286432160804024
432,skeleton_hd,fingerfocus,huang_fingertip,id,id,id,1,0.42462311557788945
433,skeleton_hd,fingerfocus,huang_fingertip,id,id,id,2,0.4108040201005025
434,skeleton_hd,fingerfocus,huang_fingertip,id,id,center_of_mass,1,0.5603015075376885
435,skeleton_hd,fingerfocus,huang_fingertip,id,id,center_of_mass,2,0.550251256281407
436,skeleton_hd,fingerfocus,huang_fingertip,id,id,miura_matching,1,0.1934673366834171
437,skeleton_hd,fingerfocus,huang_fingertip,id,id,miura_matching,2,0.17964824120603015
438,skeleton_hd,fingerfocus,huang_fingertip,id,skeletonize,id,1,0.27638190954773867
439,skeleton_hd,fingerfocus,huang_fingertip,id,skeletonize,id,2,0.22236180904522618
440,skeleton_hd,fingerfocus,huang_fingertip,id,skeletonize,center_of_mass,1,0.30025125628140703
441,skeleton_hd,fingerfocus,huang_fingertip,id,skeletonize,center_of_mass,2,0.27638190954773867
442,skeleton_hd,fingerfocus,huang_fingertip,id,skeletonize,miura_matching,1,0.10427135678391959
443,skeleton_hd,fingerfocus,huang_fingertip,id,skeletonize,miura_matching,2,0.0678391959798995
444,skeleton_hd,fingerfocus,huang_fingertip,hist_eq,id,id,1,0.3693467336683417
445,skeleton_hd,fingerfocus,huang_fingertip,hist_eq,id,id,2,0.32914572864321606
446,skeleton_hd,fingerfocus,huang_fingertip,hist_eq,id,center_of_mass,1,0.49246231155778897
447,skeleton_hd,fingerfocus,huang_fingertip,hist_eq,id,center_of_mass,2,0.5062814070351759
448,skeleton_hd,fingerfocus,huang_fingertip,hist_eq,id,miura_matching,1,0.15452261306532664
449,skeleton_hd,fingerfocus,huang_fingertip,hist_eq,id,miura_matching,2,0.1306532663316583
450,skeleton_hd,fingerfocus,huang_fingertip,hist_eq,skeletonize,id,1,0.2587939698492462
451,skeleton_hd,fingerfocus,huang_fingertip,hist_eq,skeletonize,id,2,0.2198492462311558
452,skeleton_hd,fingerfocus,huang_fingertip,hist_eq,skeletonize,center_of_mass,1,0.2751256281407035
453,skeleton_hd,fingerfocus,huang_fingertip,hist_eq,skeletonize,center_of_mass,2,0.25251256281407036
454,skeleton_hd,fingerfocus,huang_fingertip,hist_eq,skeletonize,miura_matching,1,0.0942211055276382
455,skeleton_hd,fingerfocus,huang_fingertip,hist_eq,skeletonize,miura_matching,2,0.06532663316582915
456,skeleton_hd,fingerfocus,translation,id,id,id,1,0.435929648241206
457,skeleton_hd,fingerfocus,translation,id,id,id,2,0.4434673366834171
458,skeleton_hd,fingerfocus,translation,id,id,center_of_mass,1,0.5753768844221105
459,skeleton_hd,fingerfocus,translation,id,id,center_of_mass,2,0.5615577889447236
460,skeleton_hd,fingerfocus,translation,id,id,miura_matching,1,0.1984924623115578
461,skeleton_hd,fingerfocus,translation,id,id,miura_matching,2,0.1771356783919598
462,skeleton_hd,fingerfocus,translation,id,skeletonize,id,1,0.27135678391959794
463,skeleton_hd,fingerfocus,translation,id,skeletonize,id,2,0.22738693467336685
464,skeleton_hd,fingerfocus,translation,id,skeletonize,center_of_mass,1,0.27889447236180903
465,skeleton_hd,fingerfocus,translation,id,skeletonize,center_of_mass,2,0.271356783919598
466,skeleton_hd,fingerfocus,translation,id,skeletonize,miura_matching,1,0.10175879396984924
467,skeleton_hd,fingerfocus,translation,id,skeletonize,miura_matching,2,0.0728643216080402
468,skeleton_hd,fingerfocus,translation,hist_eq,id,id,1,0.41331658291457285
469,skeleton_hd,fingerfocus,translation,hist_eq,id,id,2,0.36055276381909546
470,skeleton_hd,fingerfocus,translation,hist_eq,id,center_of_mass,1,0.5489949748743719
471,skeleton_hd,fingerfocus,translation,hist_eq,id,center_of_mass,2,0.5150753768844221
472,skeleton_hd,fingerfocus,translation,hist_eq,id,miura_matching,1,0.17964824120603015
473,skeleton_hd,fingerfocus,translation,hist_eq,id,miura_matching,2,0.15326633165829145
474,skeleton_hd,fingerfocus,translation,hist_eq,skeletonize,id,1,0.26256281407035176
475,skeleton_hd,fingerfocus,translation,hist_eq,skeletonize,id,2,0.20728643216080403
476,skeleton_hd,fingerfocus,translation,hist_eq,skeletonize,center_of_mass,1,0.2701005025125628
477,skeleton_hd,fingerfocus,translation,hist_eq,skeletonize,center_of_mass,2,0.2537688442211055
478,skeleton_hd,fingerfocus,translation,hist_eq,skeletonize,miura_matching,1,0.10552763819095477
479,skeleton_hd,fingerfocus,translation,hist_eq,skeletonize,miura_matching,2,0.08040201005025126
480,skeleton_hd,edge,id,id,id,id,1,0.5050251256281407
481,skeleton_hd,edge,id,id,id,id,2,0.6130653266331658
482,skeleton_hd,edge,id,id,id,center_of_mass,1,0.4899497487437186
483,skeleton_hd,edge,id,id,id,center_of_mass,2,0.5628140703517588
484,skeleton_hd,edge,id,id,id,miura_matching,1,0.18969849246231155
485,skeleton_hd,edge,id,id,id,miura_matching,2,0.14824120603015076
486,skeleton_hd,edge,id,id,skeletonize,id,1,0.26633165829145733
487,skeleton_hd,edge,id,id,skeletonize,id,2,0.24120603015075376
488,skeleton_hd,edge,id,id,skeletonize,center_of_mass,1,0.18969849246231155
489,skeleton_hd,edge,id,id,skeletonize,center_of_mass,2,0.19597989949748743
490,skeleton_hd,edge,id,id,skeletonize,miura_matching,1,0.0678391959798995
491,skeleton_hd,edge,id,id,skeletonize,miura_matching,2,0.0540201005025126
492,skeleton_hd,edge,id,hist_eq,id,id,1,0.4748743718592965
493,skeleton_hd,edge,id,hist_eq,id,id,2,0.3969849246231156
494,skeleton_hd,edge,id,hist_eq,id,center_of_mass,1,0.4158291457286432
495,skeleton_hd,edge,id,hist_eq,id,center_of_mass,2,0.39321608040201006
496,skeleton_hd,edge,id,hist_eq,id,miura_matching,1,0.15326633165829145
497,skeleton_hd,edge,id,hist_eq,id,miura_matching,2,0.13693467336683418
498,skeleton_hd,edge,id,hist_eq,skeletonize,id,1,0.24874371859296485
499,skeleton_hd,edge,id,hist_eq,skeletonize,id,2,0.2236180904522613
500,skeleton_hd,edge,id,hist_eq,skeletonize,center_of_mass,1,0.1821608040201005
501,skeleton_hd,edge,id,hist_eq,skeletonize,center_of_mass,2,0.19095477386934673
502,skeleton_hd,edge,id,hist_eq,skeletonize,miura_matching,1,0.10050251256281408
503,skeleton_hd,edge,id,hist_eq,skeletonize,miura_matching,2,0.0728643216080402
504,skeleton_hd,edge,huang_normalization,id,id,id,1,0.42839195979899497
505,skeleton_hd,edge,huang_normalization,id,id,id,2,0.5025125628140703
506,skeleton_hd,edge,huang_normalization,id,id,center_of_mass,1,0.4623115577889447
507,skeleton_hd,edge,huang_normalization,id,id,center_of_mass,2,0.5314070351758794
508,skeleton_hd,edge,huang_normalization,id,id,miura_matching,1,0.17839195979899497
509,skeleton_hd,edge,huang_normalization,id,id,miura_matching,2,0.1620603015075377
510,skeleton_hd,edge,huang_normalization,id,skeletonize,id,1,0.18090452261306533
511,skeleton_hd,edge,huang_normalization,id,skeletonize,id,2,0.18341708542713567
512,skeleton_hd,edge,huang_normalization,id,skeletonize,center_of_mass,1,0.18341708542713564
513,skeleton_hd,edge,huang_normalization,id,skeletonize,center_of_mass,2,0.20728643216080403
514,skeleton_hd,edge,huang_normalization,id,skeletonize,miura_matching,1,0.06407035175879397
515,skeleton_hd,edge,huang_normalization,id,skeletonize,miura_matching,2,0.05150753768844221
516,skeleton_hd,edge,huang_normalization,hist_eq,id,id,1,0.36180904522613067
517,skeleton_hd,edge,huang_normalization,hist_eq,id,id,2,0.36683417085427134
518,skeleton_hd,edge,huang_normalization,hist_eq,id,center_of_mass,1,0.39321608040201006
519,skeleton_hd,edge,huang_normalization,hist_eq,id,center_of_mass,2,0.39195979899497485
520,skeleton_hd,edge,huang_normalization,hist_eq,id,miura_matching,1,0.1457286432160804
521,skeleton_hd,edge,huang_normalization,hist_eq,id,miura_matching,2,0.10804020100502512
522,skeleton_hd,edge,huang_normalization,hist_eq,skeletonize,id,1,0.1721105527638191
523,skeleton_hd,edge,huang_normalization,hist_eq,skeletonize,id,2,0.17211055276381915
524,skeleton_hd,edge,huang_normalization,hist_eq,skeletonize,center_of_mass,1,0.17211055276381915
525,skeleton_hd,edge,huang_normalization,hist_eq,skeletonize,center_of_mass,2,0.19472361809045227
526,skeleton_hd,edge,huang_normalization,hist_eq,skeletonize,miura_matching,1,0.07035175879396985
527,skeleton_hd,edge,huang_normalization,hist_eq,skeletonize,miura_matching,2,0.05402010050251256
528,skeleton_hd,edge,huang_fingertip,id,id,id,1,0.4484924623115578
529,skeleton_hd,edge,huang_fingertip,id,id,id,2,0.5037688442211056
530,skeleton_hd,edge,huang_fingertip,id,id,center_of_mass,1,0.4623115577889447
531,skeleton_hd,edge,huang_fingertip,id,id,center_of_mass,2,0.5314070351758794
532,skeleton_hd,edge,huang_fingertip,id,id,miura_matching,1,0.1758793969849246
533,skeleton_hd,edge,huang_fingertip,id,id,miura_matching,2,0.14195979899497488
534,skeleton_hd,edge,huang_fingertip,id,skeletonize,id,1,0.18467336683417085
535,skeleton_hd,edge,huang_fingertip,id,skeletonize,id,2,0.1934673366834171
536,skeleton_hd,edge,huang_fingertip,id,skeletonize,center_of_mass,1,0.18216080402010051
537,skeleton_hd,edge,huang_fingertip,id,skeletonize,center_of_mass,2,0.20979899497487436
538,skeleton_hd,edge,huang_fingertip,id,skeletonize,miura_matching,1,0.06532663316582915
539,skeleton_hd,edge,huang_fingertip,id,skeletonize,miura_matching,2,0.05150753768844221
540,skeleton_hd,edge,huang_fingertip,hist_eq,id,id,1,0.3743718592964824
541,skeleton_hd,edge,huang_fingertip,hist_eq,id,id,2,0.37814070351758794
542,skeleton_hd,edge,huang_fingertip,hist_eq,id,center_of_mass,1,0.39321608040201006
543,skeleton_hd,edge,huang_fingertip,hist_eq,id,center_of_mass,2,0.39195979899497485
544,skeleton_hd,edge,huang_fingertip,hist_eq,id,miura_matching,1,0.13944723618090452
545,skeleton_hd,edge,huang_fingertip,hist_eq,id,miura_matching,2,0.11934673366834171
546,skeleton_hd,edge,huang_fingertip,hist_eq,skeletonize,id,1,0.17462311557788945
547,skeleton_hd,edge,huang_fingertip,hist_eq,skeletonize,id,2,0.1771356783919598
548,skeleton_hd,edge,huang_fingertip,hist_eq,skeletonize,center_of_mass,1,0.17587939698492464
549,skeleton_hd,edge,huang_fingertip,hist_eq,skeletonize,center_of_mass,2,0.1922110552763819
550,skeleton_hd,edge,huang_fingertip,hist_eq,skeletonize,miura_matching,1,0.06658291457286432
551,skeleton_hd,edge,huang_fingertip,hist_eq,skeletonize,miura_matching,2,0.05276381909547734
552,skeleton_hd,edge,translation,id,id,id,1,0.49874371859296485
553,skeleton_hd,edge,translation,id,id,id,2,0.5050251256281407
554,skeleton_hd,edge,translation,id,id,center_of_mass,1,0.4798994974874372
555,skeleton_hd,edge,translation,id,id,center_of_mass,2,0.5414572864321608
556,skeleton_hd,edge,translation,id,id,miura_matching,1,0.1658291457286432
557,skeleton_hd,edge,translation,id,id,miura_matching,2,0.13567839195979903
558,skeleton_hd,edge,translation,id,skeletonize,id,1,0.1871859296482412
559,skeleton_hd,edge,translation,id,skeletonize,id,2,0.1934673366834171
560,skeleton_hd,edge,translation,id,skeletonize,center_of_mass,1,0.18592964824120606
561,skeleton_hd,edge,translation,id,skeletonize,center_of_mass,2,0.20854271356783918
562,skeleton_hd,edge,translation,id,skeletonize,miura_matching,1,0.05025125628140703
563,skeleton_hd,edge,translation,id,skeletonize,miura_matching,2,0.042713567839196
564,skeleton_hd,edge,translation,hist_eq,id,id,1,0.4183417085427136
565,skeleton_hd,edge,translation,hist_eq,id,id,2,0.38944723618090454
566,skeleton_hd,edge,translation,hist_eq,id,center_of_mass,1,0.4258793969849246
567,skeleton_hd,edge,translation,hist_eq,id,center_of_mass,2,0.40954773869346733
568,skeleton_hd,edge,translation,hist_eq,id,miura_matching,1,0.11934673366834171
569,skeleton_hd,edge,translation,hist_eq,id,miura_matching,2,0.10552763819095477
570,skeleton_hd,edge,translation,hist_eq,skeletonize,id,1,0.18467336683417085
571,skeleton_hd,edge,translation,hist_eq,skeletonize,id,2,0.1620603015075377
572,skeleton_hd,edge,translation,hist_eq,skeletonize,center_of_mass,1,0.17587939698492464
573,skeleton_hd,edge,translation,hist_eq,skeletonize,center_of_mass,2,0.2022613065326633
574,skeleton_hd,edge,translation,hist_eq,skeletonize,miura_matching,1,0.06658291457286432
575,skeleton_hd,edge,translation,hist_eq,skeletonize,miura_matching,2,0.048994974874371856
576,miura_distance,fingerfocus,id,id,id,id,1,0.20477386934673367
577,miura_distance,fingerfocus,id,id,id,id,2,0.19974874371859297
578,miura_distance,fingerfocus,id,id,id,center_of_mass,1,0.3203517587939699
579,miura_distance,fingerfocus,id,id,id,center_of_mass,2,0.28517587939698497
580,miura_distance,fingerfocus,id,id,id,miura_matching,1,0.06407035175879397
581,miura_distance,fingerfocus,id,id,id,miura_matching,2,0.05527638190954774
582,miura_distance,fingerfocus,id,id,skeletonize,id,1,0.2022613065326633
583,miura_distance,fingerfocus,id,id,skeletonize,id,2,0.17839195979899497
584,miura_distance,fingerfocus,id,id,skeletonize,center_of_mass,1,0.27261306532663315
585,miura_distance,fingerfocus,id,id,skeletonize,center_of_mass,2,0.2562814070351759
586,miura_distance,fingerfocus,id,id,skeletonize,miura_matching,1,0.07160804020100503
587,miura_distance,fingerfocus,id,id,skeletonize,miura_matching,2,0.06658291457286432
588,miura_distance,fingerfocus,id,hist_eq,id,id,1,0.18969849246231155
589,miura_distance,fingerfocus,id,hist_eq,id,id,2,0.1846733668341709
590,miura_distance,fingerfocus,id,hist_eq,id,center_of_mass,1,0.2902010050251256
591,miura_distance,fingerfocus,id,hist_eq,id,center_of_mass,2,0.28391959798994976
592,miura_distance,fingerfocus,id,hist_eq,id,miura_matching,1,0.06407035175879397
593,miura_distance,fingerfocus,id,hist_eq,id,miura_matching,2,0.06783919597989951
594,miura_distance,fingerfocus,id,hist_eq,skeletonize,id,1,0.18216080402010051
595,miura_distance,fingerfocus,id,hist_eq,skeletonize,id,2,0.1532663316582915
596,miura_distance,fingerfocus,id,hist_eq,skeletonize,center_of_mass,1,0.25
597,miura_distance,fingerfocus,id,hist_eq,skeletonize,center_of_mass,2,0.24120603015075376
598,miura_distance,fingerfocus,id,hist_eq,skeletonize,miura_matching,1,0.07914572864321608
599,miura_distance,fingerfocus,id,hist_eq,skeletonize,miura_matching,2,0.0728643216080402
600,miura_distance,fingerfocus,huang_normalization,id,id,id,1,0.24246231155778897
601,miura_distance,fingerfocus,huang_normalization,id,id,id,2,0.21482412060301506
602,miura_distance,fingerfocus,huang_normalization,id,id,center_of_mass,1,0.30778894472361806
603,miura_distance,fingerfocus,huang_normalization,id,id,center_of_mass,2,0.2876884422110553
604,miura_distance,fingerfocus,huang_normalization,id,id,miura_matching,1,0.0728643216080402
605,miura_distance,fingerfocus,huang_normalization,id,id,miura_matching,2,0.056532663316582916
606,miura_distance,fingerfocus,huang_normalization,id,skeletonize,id,1,0.23618090452261306
607,miura_distance,fingerfocus,huang_normalization,id,skeletonize,id,2,0.19095477386934673
608,miura_distance,fingerfocus,huang_normalization,id,skeletonize,center_of_mass,1,0.2751256281407035
609,miura_distance,fingerfocus,huang_normalization,id,skeletonize,center_of_mass,2,0.2663316582914573
610,miura_distance,fingerfocus,huang_normalization,id,skeletonize,miura_matching,1,0.08417085427135679
611,miura_distance,fingerfocus,huang_normalization,id,skeletonize,miura_matching,2,0.06783919597989951
612,miura_distance,fingerfocus,huang_normalization,hist_eq,id,id,1,0.22110552763819097
613,miura_distance,fingerfocus,huang_normalization,hist_eq,id,id,2,0.19597989949748743
614,miura_distance,fingerfocus,huang_normalization,hist_eq,id,center_of_mass,1,0.29396984924623115
615,miura_distance,fingerfocus,huang_normalization,hist_eq,id,center_of_mass,2,0.26884422110552764
616,miura_distance,fingerfocus,huang_normalization,hist_eq,id,miura_matching,1,0.07788944723618091
617,miura_distance,fingerfocus,huang_normalization,hist_eq,id,miura_matching,2,0.056532663316582916
618,miura_distance,fingerfocus,huang_normalization,hist_eq,skeletonize,id,1,0.21608040201005024
619,miura_distance,fingerfocus,huang_normalization,hist_eq,skeletonize,id,2,0.1721105527638191
620,miura_distance,fingerfocus,huang_normalization,hist_eq,skeletonize,center_of_mass,1,0.25251256281407036
621,miura_distance,fingerfocus,huang_normalization,hist_eq,skeletonize,center_of_mass,2,0.2449748743718593
622,miura_distance,fingerfocus,huang_normalization,hist_eq,skeletonize,miura_matching,1,0.09170854271356783
623,miura_distance,fingerfocus,huang_normalization,hist_eq,skeletonize,miura_matching,2,0.08040201005025127
624,miura_distance,fingerfocus,huang_fingertip,id,id,id,1,0.24874371859296482
625,miura_distance,fingerfocus,huang_fingertip,id,id,id,2,0.23743718592964824
626,miura_distance,fingerfocus,huang_fingertip,id,id,center_of_mass,1,0.3065326633165829
627,miura_distance,fingerfocus,huang_fingertip,id,id,center_of_mass,2,0.2889447236180904
