,dataset_id,score_function,feature_extractor,alignment,id_m,id_p,side_m,side_p,finger_m,finger_p,trial_m,trial_p,camera_m,camera_p,score
210,i,hamming_distance,maximum_curvature,id,1,3,right,right,little,little,1,2,1,1,0.081394
211,i,hamming_distance,maximum_curvature,id,1,3,right,right,little,little,1,2,2,2,0.083777
212,i,hamming_distance,maximum_curvature,id,1,3,right,right,ring,ring,1,1,1,1,0.066899
213,i,hamming_distance,maximum_curvature,id,1,3,right,right,ring,ring,1,1,2,2,0.073859
214,i,hamming_distance,maximum_curvature,id,1,3,right,right,ring,ring,1,2,1,1,0.077449
215,i,hamming_distance,maximum_curvature,id,1,3,right,right,ring,ring,1,2,2,2,0.077804
216,i,hamming_distance,maximum_curvature,id,1,4,left,left,thumb,thumb,1,1,1,1,0.077571
217,i,hamming_distance,maximum_curvature,id,1,4,left,left,thumb,thumb,1,1,2,2,0.067609
218,i,hamming_distance,maximum_curvature,id,1,4,left,left,index,index,1,1,1,1,0.068395
219,i,hamming_distance,maximum_curvature,id,1,4,left,left,index,index,1,1,2,2,0.070213
220,i,hamming_distance,maximum_curvature,id,1,4,left,left,middle,middle,1,1,1,1,0.073316
221,i,hamming_distance,maximum_curvature,id,1,4,left,left,middle,middle,1,1,2,2,0.06967
222,i,hamming_distance,maximum_curvature,id,1,4,left,left,little,little,1,1,1,1,0.077383
223,i,hamming_distance,maximum_curvature,id,1,4,left,left,little,little,1,1,2,2,0.065437
224,i,hamming_distance,maximum_curvature,id,1,4,left,left,ring,ring,1,1,1,1,0.067431
225,i,hamming_distance,maximum_curvature,id,1,4,left,left,ring,ring,1,1,2,2,0.061203
226,i,hamming_distance,maximum_curvature,id,1,4,right,right,thumb,thumb,1,1,1,1,0.07725
227,i,hamming_distance,maximum_curvature,id,1,4,right,right,thumb,thumb,1,1,2,2,0.079399
228,i,hamming_distance,maximum_curvature,id,1,4,right,right,index,index,1,1,1,1,0.066922
229,i,hamming_distance,maximum_curvature,id,1,4,right,right,index,index,1,1,2,2,0.066656
230,i,hamming_distance,maximum_curvature,id,1,4,right,right,middle,middle,1,1,1,1,0.063652
231,i,hamming_distance,maximum_curvature,id,1,4,right,right,middle,middle,1,1,2,2,0.06967
232,i,hamming_distance,maximum_curvature,id,1,4,right,right,little,little,1,1,1,1,0.072119
233,i,hamming_distance,maximum_curvature,id,1,4,right,right,little,little,1,1,2,2,0.072595
234,i,hamming_distance,maximum_curvature,id,1,4,right,right,ring,ring,1,1,1,1,0.061913
235,i,hamming_distance,maximum_curvature,id,1,4,right,right,ring,ring,1,1,2,2,0.063132
236,i,hamming_distance,maximum_curvature,id,1,5,left,left,thumb,thumb,1,1,1,1,0.070545
237,i,hamming_distance,maximum_curvature,id,1,5,left,left,thumb,thumb,1,1,2,2,0.072496
238,i,hamming_distance,maximum_curvature,id,1,5,left,left,thumb,thumb,1,2,1,1,0.072939
239,i,hamming_distance,maximum_curvature,id,1,5,left,left,thumb,thumb,1,2,2,2,0.074413
240,i,hamming_distance,maximum_curvature,id,1,5,left,left,index,index,1,2,1,1,0.064351
241,i,hamming_distance,maximum_curvature,id,1,5,left,left,index,index,1,2,2,2,0.0708
242,i,hamming_distance,maximum_curvature,id,1,5,left,left,middle,middle,1,1,1,1,0.067542
243,i,hamming_distance,maximum_curvature,id,1,5,left,left,middle,middle,1,1,2,2,0.064794
244,i,hamming_distance,maximum_curvature,id,1,5,left,left,little,little,1,1,1,1,0.072839
245,i,hamming_distance,maximum_curvature,id,1,5,left,left,little,little,1,1,2,2,0.060683
246,i,hamming_distance,maximum_curvature,id,1,5,left,left,little,little,1,2,1,1,0.078291
247,i,hamming_distance,maximum_curvature,id,1,5,left,left,little,little,1,2,2,2,0.056294
248,i,hamming_distance,maximum_curvature,id,1,5,left,left,ring,ring,1,1,1,1,0.067099
249,i,hamming_distance,maximum_curvature,id,1,5,left,left,ring,ring,1,1,2,2,0.064495
250,i,hamming_distance,maximum_curvature,id,1,5,left,left,ring,ring,1,2,1,1,0.066622
251,i,hamming_distance,maximum_curvature,id,1,5,left,left,ring,ring,1,2,2,2,0.067531
252,i,hamming_distance,maximum_curvature,id,1,5,right,right,thumb,thumb,1,1,1,1,0.07736
253,i,hamming_distance,maximum_curvature,id,1,5,right,right,thumb,thumb,1,1,2,2,0.074014
254,i,hamming_distance,maximum_curvature,id,1,5,right,right,thumb,thumb,1,2,1,1,0.07459
255,i,hamming_distance,maximum_curvature,id,1,5,right,right,thumb,thumb,1,2,2,2,0.077283
256,i,hamming_distance,maximum_curvature,id,1,5,right,right,index,index,1,1,1,1,0.066567
257,i,hamming_distance,maximum_curvature,id,1,5,right,right,index,index,1,1,2,2,0.064738
258,i,hamming_distance,maximum_curvature,id,1,5,right,right,index,index,1,2,1,1,0.070257
259,i,hamming_distance,maximum_curvature,id,1,5,right,right,index,index,1,2,2,2,0.06393
260,i,hamming_distance,maximum_curvature,id,1,5,right,right,middle,middle,1,1,1,1,0.066611
261,i,hamming_distance,maximum_curvature,id,1,5,right,right,middle,middle,1,1,2,2,0.060406
262,i,hamming_distance,maximum_curvature,id,1,5,right,right,middle,middle,1,2,1,1,0.068539
263,i,hamming_distance,maximum_curvature,id,1,5,right,right,middle,middle,1,2,2,2,0.065603
264,i,hamming_distance,maximum_curvature,id,1,5,right,right,little,little,1,1,1,1,0.076108
